score,review,y
2.0,국물이 짜다 뭇국에 장조림 고기 띄운 느낌 잡내 안 나고 무난한데 웨이팅할 맛은 아님 국에 조미료 씀육사시미도 냄새 안 나긴 하는데 굳이 찾아먹을 맛은 아닌 듯국밥집 생명은 다데기랑 김치라고 생각하는데 김치도 입맛엔 별로였음 배추김치는 사다쓰는 맛이고 깍두기는 생 무 맛이 많이 남 다데기는 그냥 고춧가루니 참고,0
5.0,,1
2.0,,0
5.0,남들은 다 괜찮다고함. 난 그냥 국물맛으로 먹음.,1
4.0,별 생각없이 먹으면 존맛이고 기대하면서 1시간 웨이팅하고 먹으면 크게 특별하지 않은 맛,1
5.0,,1
4.0,맛있는 소고기 무국 느낌이에요! 육향이 강하지 않아서 더 좋았어요. 깔끔하게 한끼 먹기 좋아요. 한시간 이상 오래 기다려서 먹을 정도는 아님..,1
5.0,잘먹고 옴. 먹다보니 사람들 밖에 줄 섬.,1
5.0,국밥 안 좋아하는 제가 좋아하는 맛집입니다 !!!육사시미 안 먹으면 유죄입니다,1
5.0,맛있어요,1
4.0,맛있고 양 많고 가성비 굿굿 대전 가면 한 번쯤 들릴만 함. 1인 1국밥에 육사시미 시키는 거 추천 😋,1
4.0,,1
5.0,,1
5.0,웨이팅 할만 한데? 소국밥이 1등 소갈비찜은 좀 더 졸여드세요 뭘 시키든 평타~평타이상은 하는 듯,1
2.0,들어가면 인사도 없이 찡그린 얼굴로 나가서 기다리라고 함. 주문 누락된듯해 다시 말하면 사과도 없이 주방 안에서만 소통함. 그러다 주문받은 종업원이 굳이 찾아와서 안시키셨는데요? 물어봄.이런걸 참고 먹어야 할 맛은 절대 아닌듯해요개인적으로는 내장탕에 내장이 너무 적어서 내장 추가 없는지 물어봤을 정도입니다.,0
5.0,,1
3.0,다른가게 소국밥보다 소고기건더기가 더 많이들어있지만 웨이팅할 맛은 아닙니다,0
4.0,육사시미 맛있어요~ 웨이팅이 많이 길어요ㅠ,1
5.0,식당 대기하는걸 세상에서 가장 싫어하지만비오는날 멀리서왔으니 참을인자 새기며 입성맛있는 국밥과 육사시미로 배 든든이 채우고다먹은 후 포장까지해서 나왔네요 ㅎㅎ,1
5.0,맛있네요..소고기무국에 고기가 듬뿜담긴 국밥이랄까? 육사시미도 맛나요!,1
5.0,웨이팅 있어도 금방금방 빠져요정말 진하고 구수하고 맛있어요~~ 육사시미도 꼭 드세요!,1
5.0,주말에는 주차자리가 부족할정도로 사람이 많고 웨이팅도 긴데 그걸 기다리고 먹을 정도로 맛있어요,1
5.0,,1
5.0,웨이팅이 길어서 이정도인가 했는데너무 맛있었어요~ 줄이 길어도 회전이 빨라서기다릴만 합니다! 수육 꼭드세요~,1
5.0,대전에 이 정도로 맛있는 집이 있는지 생각치 못했는데. 와... 여긴 진짜 맛집입니다. 국밥 육사시미 다 맛있습니다. 땡볕에 한참 줄선 보람이 있는 집이었습니다. 이 가게가 있다는 것 때문에 대전 사람 부러워질 정도 였습니다.,1
4.0,내장탕보단 소국밥이 낫고 육사시미도 나쁘지않지만 굳이 웨이팅까지 해서 먹을맛은 아닌듯.,1
4.0,소국밥이 은은하게 시원한 맛이어서 계속 생각난다. 소내장탕 뭉티기 등도 맛있다.,1
5.0,,1
5.0,와 여기 진짜 대박..정말 맛도 있고 가격도 여전히 착하고 뭐 더 설명이 그냥 필요없는 곳,1
5.0,,1
5.0,이곳 한곳으로 대전 방문하고싶은 그런 맛,1
2.0,물에서 곰팡이맛이 느껴져요 .. 국밥은 맛있음 !!!!! +김치맛없음,0
4.0,,1
5.0,,1
3.0,,0
4.0,재방문 의사 ★★★★☆한줄평: 추억은 입맛도 미화시키나봐요음식맛 ★★★★☆접근성(주차포함) ★★★★☆분위기 ★☆☆☆☆가격(가성비) ★★★☆☆친절 ★★★☆☆청결 ★★★☆☆저의 학창시절 한켠에 자리잡고 있는 태평소국밥! 태평동매장이 아니어서 그런지 춥고 배고팠던(?) 시절보다 살림살이가 나아져서 그런지 그것도 아니면 그 사이 너무 맛있는 음식들을 먹어서 그런지 예전같은 감동이 느껴지지는 않네요. 물론 객관적으로도 맛있다고 추천할 수 있는 맛이에요. 다만 어릴적에 너무나 맛있게 먹고 심지어 감동적이었던 그 느낌이 지금은 느껴지지가 않아서 개인적으로 좀 아쉬웠어요. 주차장은 매장 바로 옆에 있고 직원분들은 살짝 츤데레지만 불편하진 않아요. 유성 혹은 태평동에서 국밥과 사시미가 생각난다면 추천!!,1
5.0,국밥 진한 국물이랑 육사시미 살살녹음,1
5.0,명불허전 맛있음,1
5.0,,1
5.0,,1
4.0,"국밥집으로 유명하지만, 사실 매운갈비찜이 최고 맛도리입니다. 가성비 소국밥이 깔끔하게 맛있습니다. 그리고 육사시미는 무조건 제일 큰 사이즈로 시켜드세요. 엄청맛있어요**궁중갈비찜, 갈비탕은 느끼해요. **내장탕 고기에서 비린내 나요. (제가 유독 예민함) 비리거나 느끼한거 못드시는분은 다른메뉴를 드시길!",1
4.0,맛있다는 아니지만 가성비로따지면 정말 괜찮은곳다먹어봤지만 갈비탕에서는 냄새가조금 납니다 갈비탕만 피하신다면 만족하시지않을까🥲,1
5.0,,1
5.0,말이 필요없는 명품입니다.,1
5.0,,1
1.0,와이리짜노.서울서와서 진짜 노잼도시 대전에서 노맛음식 먹고간다.,0
5.0,"대전 국밥 GOAT 내장탕, 육사시미 쌉지림",1
5.0,,1
3.0,,0
5.0,,1
5.0,죽기 전 먹고싶은 음식을 고르라면. 여기를 택할 듯 .,1
5.0,,1
5.0,밤 8시에도 웨이팅하는 찐맛집 육사시미 너무 좋아 ㅠㅠ,1
5.0,,1
5.0,,1
5.0,혼밥.소내장탕.육사시미맛있어용,1
5.0,,1
4.0,,1
5.0,"대전에 거주하는 분들이라면 모를 수 없는 곳.대전에 놀러오는 사람들한테 소개시켜주는 맛집 중 한 곳이기도 하다.소국밥, 내장탕 각자 다른 매력이 있어서 어느 국밥이 더 맛있다 말하기 힘든거 같다. 둘다 먹어보고 자기 취향을 찾으면 된다.참고로 이 집은 국밥도 국밥인데 다른 곳에서 보기 힘든 저렴한 가격에 신선한 퀄리티인 육사시미가 '진짜'라고 생각한다.방문할때마다 줄을 서는 곳이지만 회전률이 좋아 금방금방 들어갈 수 있다.",1
1.0,,0
5.0,,1
5.0,국박은 여느 식당과 특이점은 없으나 육사시미는 단연최고입니다 ! 가격도 아주 맘에 들고요.,1
5.0,"맛있어요,,,, 친구가 대전까지 가서 국밥 먹자길래 좀 짜증났었는데 존맛ㅎ 맑은데 진하고 고기가 엄청 많아요. 좀 싱겁게 먹는 편이라 국물이 약간 짜다고 느껴졌어요. 갈증날 정도로 짠건 아니고 걍 좀 짜군ㅇㅇ 이정도. 육사시미 젤 작은 사이즈 시켰는데 냄새도 안 나고 양도 적당하고 맛있었어요. 술 마시고 싶었는데 일정 때문에 못 마신게 아쉬워서 자꾸 생각나요.... 대전 갈 일 있으면 또 갈거에요. 평일 10시인가 갔는데 나올 때 거의 다 차더라고요. 아점으로 먹고 성심당 빵 먹다가 저녁 먹으면 딱 좋아요.",1
5.0,혼밥 먹기 좋아요 깔끔따라시 국물이 미쳤음,1
5.0,,1
5.0,가격 저렴하고 양 많고 맛있고 사람 많아서 기다려야 하는 점 빼고는 완벽,1
4.0,,1
5.0,대전1티어,1
5.0,시간을 들여서 먹어도 후회되지 않을만큼 만족합니다.,1
4.0,일요일 오잔 11시경 웨이팅이 6팀 있었는데 회전이 빨라서 기다릴만 했습니다.소머리국밥과 내장탕 모두 가격대비 만족스러웠습니다.다만 김치는 급식용맛이고 끽두기는 익지않은상태였습니다.,1
2.0,"금요일 밤12시반에도 10분정도 웨이팅 있었어요소머리국밥은 갈비탕 맛이었고, 내장탕은 냄새 좀 많이나는 얼큰국밥 스타일이에여 24시영업이 제일 큰 장점이고 배추김치는 최악ㅋㅋㅋ그래도 약간 시끌시끌해서 술취해서 먹으면 낭만오져요ㅋㅋ",0
5.0,설명이 필요없듬.. 최고임 대전 최고의 맛집,1
2.0,"명성에 비해 특별하진 않고 그냥 담백한 국밥맛이에요갈비찜, 사시미 등등 먹어봤는데 다 그냥 그랬어요.. 맛 없는게 아니라 왜 굳이 찾아와 먹을까 의아스러운..?웨이팅은 긴 편이지만 회전율이 빠른 편인 거 같아요대전 와서 유명한 거 먹어보겠다 = 추천오늘은 꼭 맛있는 거 먹겠다 = 비추천",0
5.0,근래 먹은 최고의 국밥,1
4.0,맛있긴 하다만 이렇게까지 줄 서서 먹을만큼 특별하진 않아요.,1
4.0,내장탕은 미풍해장국 같은 느낌이라맛있게 잘 먹었습니다.그런데 김치…국밥집인데 김치 진짜 이러기 있나요ㅠㅠ특히 배추김치… 어질어질하네요,1
5.0,,1
5.0,육사시미와 매운갈비찜도 맛있어요,1
4.0,맛있어요~ 워낙 빨리 나와서 금방금방 자리 나는것도 좋더라구요ㅋㅋㅋ 개인적으로 내장탕이엿나 그거정말.. 부드럽고 끊임없이 나오는 내장에.. 저는 정말 좋았는데아근데 친절도는 전혀요~주차도 그닷이요~,1
3.0,"맛이 없는건 아닌데 왜이리 사람이 많나 의아스러움이동네에 소국밥이 잘 없나 싶기도 함그냥 소국밥 맛이고, 육사시미 맛인데,소국밥속 고기는 찢어먹는 장조림 부위육사시미는 하나가 손톱 한마디 정도로 작음",0
5.0,뭉티키 솔드아웃 많이 돼서 ㅋㅋ 빨리 시키셔야해요 소국밥 존맛입니다,1
4.0,진하고 푸짐해요수육도 부드럽고 맛있음 내장 좋아하면 내장탕 추천,1
4.0,역시 최고,1
5.0,클래식,1
4.0,맛있긴한데 특별하진않고 흔한 맛있는 맛대신 평점이 좋은 이유는 고기가 아쥬 많타 정도.실패는 하지않는다 정도,1
5.0,또 생각나는 맛입니다,1
5.0,국밥이 참 맛있네요.,1
1.0,,0
4.0,맛은 태평소국밥류 중에 가장 좋은듯다만 웨이팅이 길고 주차가 힘듦,1
5.0,소고기무국과 설렁탕 사이 어딘가의 맛?? 국밥 맛있었어요! 육사시미도 추천! 대기줄이 꽤 길었는데 10분 안에 들어갔어요,1
4.0,,1
5.0,대전이라는 지명이 붙은곳에 갈때 동구 서구 상관없이 무조건 가는곳,1
4.0,맛이랑 가성비 괜찮음. 줄을 너무서는게 단점,1
5.0,미쳤다. 완벽했다.,1
5.0,"소국밥, 내장탕, 매운 소갈비찜, 육사시미 전부 맛있어요. 타지친구들 데려가는 족족 다들 만족하네요ㅎㅎ 웨이팅 할 만한 곳임 ㅎㅎ",1
4.0,주말 아침 10시 30분 쯤 도착하니 15분 웨이팅 후 입장. 국물 맛 미쳤음. 고기 양 많음. 장조림처럼 찢어진 고기가 뻣뻣해서 아쉬움.,1
5.0,"소국밥,육사시미도 맛있다. 소국밥은 소고기뭇국같은느낌인데 훨씬 맛이 진한 느낌이다.다음엔 육사시미 16500원짜리 먹어야겠다.24시라 너무 좋다.",1
5.0,맛있게 잘 먹었습니다.,1
5.0,대전을 넘어 전국 탑급 국밥집,1
5.0,서울에서 왔는데 진짜 맛있어요주말 저녁에 웨이팅 있었는데 회전율 좋아서 금방빠졌어요 대전까지와서 국밥?.. 이럴수 있는데 정말 괜찮아요.. 가성비 좋고 개맛도리,1
5.0,웨이팅은 30분 정도? 근데 정말정말 맛있어서 배불렀는데도 밥 더 시킬까 고민할 정도였어요 너무 좋아요 대전은 성심당 그리고 태평소의 도시예요,1
5.0,"저녁에 30분 정도 기다려서 들어갔어요. 벽에 덕지덕지 붙어있는 온갖 안내문들과 식당 특유의 분위기, 국밥과 육사시미와 소주의 조합이 정말 환상적이었던 곳. 지나고 나니 자꾸 생각나고, 한번 밖에 못가서 아쉬웠어요",1
5.0,아... 육회 너무 맛있고,1
5.0,점심시간에 가면 웨이팅 지립니다 근데 기다린거 까먹을 만큼 맛있음😊 웬만하면 포장추천,1
4.0,대전사람들이 사랑하는 국밥집,1
5.0,,1
5.0,시원 깔끔,1
5.0,맛나요깔끔합니다.주차장 공사중 노상 불법주차소국밥 맛나요.가성비 굿아침부터 웨이팅기본 이네요.친절교육 받으시면 좋겠네요,1
5.0,깔금하고 기름기하나없이  너무시원하게 맛있게 먹었습니다,1
1.0,맛-밍밍  조미료 맛손님접대-대충,0
5.0,대체불가,1
5.0,,1
5.0,언제 먹어도 맛잇네요 매운소갈비찜도 맛잇고 소국밥도 맛잇습니다. 다만 식사시간 몰릴때는 주차가 힘들고 줄서야한다는 점..,1
5.0,내장탕먹었는데 진짜 맛있음..혼자가서 먹었는데 소주 두병  뚝딱 하고나옴 후기에 직원이 불친절하다고 하는 글이 보였었는데 오늘갔을땐 되게 친절하고 좋았음,1
5.0,맛있습니다 😀,1
5.0,,1
3.0,,0
5.0,대전원탑이라 자부합니다.,1
5.0,국밥 깔끔하면서 깊은 맛 ㅠ 육사시미와 국밥의 조화가 좋음,1
4.0,,1
3.0,정말 딱 가성비 국밥모든 반찬은 다 중국산수육은 잡내에 민감하다면 비추,0
4.0,맛있는데 웨이팅 있음,1
5.0,"국밥 별로 안 좋아하는데 리얼 맛있네요. 육사시미는 잘 모르겠고, 갈비탕도 그저 그래요. 그냥 국밥이 최고",1
5.0,싹 비웠네요..,1
5.0,"맛있다. 양 적당하다. 가격은 싼 편. 사람들이 너무 많고, 가게 자리가 너무 다닥 다닥 붙어있는건 문제점이다. 포장해서 집 가서 먹기를. 짱12꼴라들도 자주 와서 더욱 집에 싸가는걸 추천.",1
4.0,대전에서만 맛볼 수 있는..국밥과 사시미의 조합입니다. 육사시미와 꼭 같이 드시기를...!,1
5.0,소고기무국같은 맛이 나는 국밥. 그래서 난 너무 맛나게 잘먹었다. 고기양도 많아 배부르다.,1
5.0,,1
5.0,맛있습니다 다만 약간 짜요,1
5.0,,1
1.0,"통영 내려가는 길에 생각나서 네비치고 갔는데~...운전중 무심코 치고 갔는데.~... 인테리어 새로 했는줄 알고 들어가서 주문하고 보니~.., 내가 알던 그집이 아니네요~... 그날이 카카오 패닉됐던날~... 네비가 엉뚱한 집을 알려준것~... 일단 주문했으니 먹어보자 했는데~... 양은 너무작고, 국물도 본점만큼 좋지않고돈아까웠어요~... 다음엔 필히 본점 찍고 가야지요~!!!",0
5.0,고기양도 많고 맛있어요,1
5.0,여기는 찐여..근데 식사 시간대 웨이팅...,1
5.0,국밥에 고기양이 많아졌어요,1
5.0,고기가 많아 가히 훌륭하다. 맑은 국물에 해장하기 좋고 술한잔 하기도 좋고!!!웨이팅이 있는게 좀 단점!!,1
5.0,,1
5.0,모는 국밥집을 정죄하는 곳. 이 가격에 이런???!!!,1
5.0,,1
3.0,,0
1.0,늦은 시간이라 이해도 돼지만 족발 추가하려 했는데 홀이모 피곤해서인지 홀에서 주무시느라 다섯번 불러도 모르심 ㅠ,0
2.0,,0
4.0,유명하다고 해서 방문해봤는데 저녁에 대기가 좀 있었음 한 15분 정도? 소국밥은 맑게 나오는 스타일이고 안에 무가 들어있어서 깔끔한 맛이었다. 소고기뭇국의 약간 상위버전 느낌. 육사시미도 맛있었음. 한번쯤 방문해봐도 좋을 평범한 유명맛집 느낌임 근데 벽면 곳곳에 붙어있는 자잘한 경고성 문구들이 난잡스럽고 가게 이미지를 스스로 깎는 듯한 느낌이 듦..,1
5.0,줄안내도 잘해주시고 직원분들도 빠르고요원래 맛집이라해서가면 맨날실망했는데 여기는 개미쳤네요 또오고싶어요,1
3.0,옛 향수에 젖어 오랜만에 방문하였으나..굳이 또 오진 않아도 되겠구나 싶었다.안녕..,0
5.0,"웨이팅, 불친절함 그모든걸 감수하고서라도 별점 다섯개인 찐맛집소고기 듬뿍 들어있고 국물은 진하면서도 시원육사시미도 식감과 맛 훌륭 무엇보다 가성비가..생각보다 웨이팅 회전율이 빠르진 않아서 꽤 기다려야함",1
5.0,소국밥 고기양 많고 육사시미랑 꼭 같이 먹어야 해요~,1
5.0,,1
5.0,"조온맛탱 ㅠ 대전은 성심당, 태평소국밥❤️‍🔥",1
4.0,국밥이랑 육사시미 잘 먹고 갑니다,1
3.0,맛이없는건 아니에요...줄을 20분 이상 서야한다면 그건 고민해보세요... ㅎㅎ하얀국밥은 소고기무국 좀 진한버전이고빨간 내장탕?은... 저는 좀 냄새나서 남편 줬어요 ㅠㅠ,0
5.0,국밥에 깍두기 진짜 맛있음,1
5.0,소국밥 국물이 아주 깔끔하고 건더기도 많아서 좋아요. 기본기가 아주 충실한 맛 입니다. 육사시미는 가성비로 곁들여 먹으면 좋습니다.,1
5.0,,1
5.0,소고기무국 같은 소국밥입니다국물이 넘 맛있어요 깔끔하고 시원함ㅎㅎ 고기도 많이 들어있어요,1
5.0,아침으로 소국밥 먹었습니다가격도 괜찬고 고기도 엄청 많네요무가 들어가서 맑은 시원함이 있으면서도묘러게 진한 맛이 또 나는게 맛있네요!,1
2.0,소국밥은 그냥 소고기 무국이에요. 고기도 육개장에 들어가는 고기입니다. 지역마다 소국밥은 다른가 보네요그나마 간은 적당해서 다행,0
4.0,"국밥도 괜찮고, 내장탕 맛있네요. 줄 서서 먹을  가치 있어요.",1
